text,label
"उम्र के इस पड़ाव को दर्द से कमजोर ना होने दे धरासणा के साथ मुस्कुराए हर पल। 

                ",0
"jeevan kharach khup sundar aahe 
                        ",0
" ूला कर उसने मुझसे कहाअब ुस्कुराओ  
मै ँस  पडाक्योकी ाल ँसी का ी उसकी ुशी
का था   ",0
"दुख जब हमारी कहानी सुनता है तो खुद दुख को दुख हो जाता है  
realragini adarshsingh8953",0
ndtv मोदी है तो मुमकिन है ,0
"़ रहे ेत और ियान क्यों मर रहा है किसान 
िसानों की ्महत्या क्यों नजर नहीं आती ।। किसान के ेटे हो किसान का ुख क्यो नहीं जताते ।। 
  ंतिमजोहारअन्नदाता 
 
ानजयकिसान 

 hansrajmeena yashmeghwal ",0
"ab to lagta hai  jane ke liye  ka visa lena padega   
desh bech raha hai modi   ",0
"सुखदेव ढींडसा का बड़ा बयान भाजपा समेत अकाली दल को दिया तगड़ा झटका

       ",0
" ाराना
सोना नहीं चांदी नहीं यार तो मिला

 chahat14 प्रिन्सेस्   
नयी सुबह का नया ारा

ठन्डी ा ले के आई पैगाम हमारा

जागो ऊठोतैयार हो जाओ chahat60 
 ुटकु  ुशियाँ से भरा
 आज का दिन हो तुम्हारा   ",0
"ाकिस्तानी ाइना से भी बड़ा ुश्मन देश के अंदर है इन्हे ुख नहीं है ारतीयसैनिकों के जाने का  बल्कि इनको खुशी इस बात की है कि ोदी को घेरने का मौका मिल गया।
ेशकेदलाल ",0
"hasna se dukh kam nhi ho jata lekin use sahene ki himmat zarur mil jati hai 
   ",0
ुखद ा ,0
"फिक्र है सबको खुद को सही साबित करने की
जैसे ये ज़िंदगी ज़िंदगी नहीं कोई इल्जाम है।



      ",0
"dur k dhol suhane 
jaise ki ristedar 
",0
"लद्दाख से ीनी मुठभेड़ में हमारे कमांडिग ऑफ़िसर और दो सैनिक हुए शहीद शहीद जवानों को शत्शत् नमन 

",0
"asay logon ki madad krain kuch log asa b hain jin k pass pehny k liya kapry nai hain or khany k liya khana nai  
     ",0
"ुशियां चाहे किसी के साथ भी बांट ले
पर अपने  किसी ोसेमंद के साथ ही बांटने चाहिए।",0
"बस यूँ ही। 
        ",0
"मेरी हर ांस में तू है
मेरी हर ़ुशी में तू है

तेरे बिन िन्दगी कुछ नहीं
क्योंकि मेरी पूरी िन्दगी ही तू है

  ",0
"एक दिल की आवाज़
                            ",0
भावपूर्ण श्रद्धांजलि सुशांत सिंह राजपूत के लिए   ,0
" ki hai ye baat 
haar mat maano raho saath
kush rah kar de do isko maat 
khushiya hi sabse badi saugaat 

     ",0
"tum ho soch rahe ho  rahi h  jo ha veer aaya jung kari ladke 
                      ",0
"sureshkkhanna myogiadityanath upgovt bjp4up कहीं ीप्रयागराज का इसी ुशी में तो ्रांसफर करके कहीं ेटिंग में तो नहीं डाल दिया गया।
ूपीकाव्यापमघोटाला",0
"दुश्मनी इतनी करो साहब ना खुद पर हावी हो ना दूसरों पर प्यार और दोस्ती इतने गहरी करो कि लोग दुश्मनी शब्द ही भूल जाए    
       ",0
"ab chalta rahega silsila kudhkhushi ka es dur mai
kyuki na jane kitne naukri or ghar se beghar ho gaye hai

 
 
 
",0
"is haste hue chehre ka gam kaun padh sakta hai 

               ",0
"क्या बे तुम तो कायर निकले  लड़ना था।  साला तुमसे प्यार हो गया था  धोनिया की जीवन की घर घर पहुचाये  लोगो को लड़ने का सन्देश देकर खुदे हार गए। 
  itsssr ",0
"rt iskconchd 16 jun 2020  श्री श्री राधा माधव शृंगार आरती दर्शन

हरे कृष्ण हरे कृष्ण कृष्ण कृष्ण हरे हरे। 
हरे राम हरे राम राम राम हरे हरे।। 
            ",0
"जिसे याद कर के रोते हो
 उसे याद कर के मुस्कुराया भी करो कभी
   ़्म
 
 

   ",0
"बीता हुआ कल जा चुका है उसकी मीठी याद में ही खुश हूं
आने वाले कल का पता नहीं इंतजार में ही खुश हूं
 ",0
"ीमशेरनी
 ुजनसमाजकीबेटी 
ुश्रीपूजावर्माजी
ात्रसंघअध्यक्ष
ाजस्थानविश्र्वविद्यालय जयपुर
को ्मदिन की बहुत बहुत बधाई एंव हार्दिक धम्मकामनाएं
  birthday dear sister
poojavermaru ",0
" अपना तो बस एक1 ूल हैं
 करो  से और dosti निभाओ  से

देशहित में
  ",0
"nepotism ke baad bhi nahi chal paane ki frustration sonam kapoor sm par bklli karke nikalti hai  

",0
"क्या कभी सवेरा
लाता है अँधेरा

                    ",0
माही के मैनेजर का खुलासा बोले सुशांत सिंह राजपूत के निधन से बहुत दुखी हैं धोनी       ,0
"16 jun 2020  श्री श्री राधा माधव शृंगार आरती दर्शन

हरे कृष्ण हरे कृष्ण कृष्ण कृष्ण हरे हरे। 
हरे राम हरे राम राम राम हरे हरे।। 
             ",0
"बहुतों को बहुत सी शिकायतें हैं ज़िन्दगी से
बहुतों के पास थोड़ी सी ज़िन्दगी भी नहीं है
  ुप्रभात  ",0
"
              मुस्कुराओ 
क्योंकि
         ी हॅंसी किसी की
    ़ुशी का कारण बन ी है

            

  manvika   priyank46480489
           riyasupriya

 
 ",0
"मैं हूं ना हर किसी की जिंदगी में हो ताकि डिप्रेशन में आने पर कह सकें मन की बात

               

",0
"98522465326787426
9258614432
kuch iss tarah wo mujhe ignore krta hai
kuch iss tarah wo mujhe ignore krta hai




fir kya maine bhi use block kar diya
",0
"khushiyo se ahem cheez zinda rehna hai 



                 ",0
"as
हमारी पहचान 
हँसता चेहरा और राज गहरा।
               royalbagri92  jhalra ",0
"जिस पल में आपको  ुशियाँ मिली हैं
सच पूछिए तो वही िंदगी है।

जिस पल से आपकी ादें जुडी हैं
सच मानिए तो वही िंदगी है।

जिस पल में ज़माने से ारीफ़े  मिली हैं
सच जानिए तो वही िंदगी है। 
 ुप्रभात ",0
"तो भाई फ़िल्म में  को 34 की उमर मे जो रोल मिलने चाहिये थे वो इन नवाबो को मिलते हैं ओर मिलेंगे क्युकी  जैसे उन्दा कलाकार तो हम खोते जा रहे हैं 
     ",0
"achaa to tujhe cheen kar mujhe sabr sikhaya ja raha hain 

 ",0
"जिस प्रकार एक कुम्हार के थाप से मिट्टी भी सुंदर घड़े का रूप ले लेता है ठीक उसी प्रकार पापा के डांट फटकर से ही तो संस्कारी पुत्र का निर्माण होता है
  abhimishrasatna panditratnakar incmp",0
"ये जिंदगी हमारी है  जब तक हम ना चाहे कोई कुछ नहीं कर सकता ।  
होते हैं कुछ लोग ऐसे जो दख़ल देते हैं अपने अंदाज़ में जिंदगी से निकाल  फेंको। 
देखना उन्हे अहसास जरूर होगा क्योकि दिल तो उनके भी धड़कते है। 
 ",0
officekaju  अपनी इस िन्दगी की राहों में हमेशा ुस्कुराते रहो्योंकि ास दिलों को तो ्द मिल जाते हैं पर ़र नहीं,0
"बड़े ही खुशनुमा वहम में थे
कि हम उनकी जिंदगी में अहम थे।
 ",0
"नादान होते है वो
जो वफा कि तलाश करते है                                                      ये नही सोचते कि
अपनी सांस भी एक दिन बेवफा हो जाती है।
 ",0
"dbbundabaliya ke dil ke pitare se kuch mithi si yadein 

         




 ",0
"कामयाब व्यक्ति अपने चेहरे पर दो ही चीजें रखता है मुस्कराहट और खामोशी।

 

",0
"अभी तो ज़िन्दगी का पैगाम
आया भी नहीं तुमने देखकर मुस्कुराया नहीं।


     ",0
इतना खुश रहो कि दुनिया परेशान हो जाये कि इसे किस बात की ुशी है ।,0
"असली ़ुशी
असली ौलत
असली ़ामयाबी

एक गूढ़ पहेली",0
"
़िंदगी एक सेल्फ़ी जैसी होनी चाहिये जो कभी कभी  ना दिखे लेकिन  हमेशा देती रहे
lukeshwarniral1 ",0
"ुखद खबर ्मू कश्मीर के कुलगाम में तैनात शिमला गांव
ारशहर के 22्षीय ाष्ट्रीय ाइफल के ैनिक लीलु राम ारण का निर्धन हम सबके लिए दुखद है ्वर से ्रार्थना है कि जवान सहित ीलू राम ी आत्मा की शांति मिले एवं उनके िवार को इस ुख की घड़ी में सहन करने की",0
"हसतमुख चेहरा
टिपलेला एक क्षण
फssss फोटुतला


ोटो ोटोग्राफी     ",0
"बिल्कुल सही arungovil12 सर
जीवित रहकर तो हम कम से कम हालातों को बदल पाएंगेमरने के बाद तो सब कुछ खत्म
पर ऐसी मौते एक सवाल छोड़ जाती है और एक सबक 
सवाल ये की इतनी चकाचौंध इतनी भीड़ फिर भी इंसान अकेला क्यों 
और सबक ये की जिंदगी की सबसे बड़ी जरूरत ुशी पैसे से नही मिलती ",0
"sanjaym1993 devprakashirs bhagwanmeena53 pintupahadi brijchandera ghanshyamdausa lnmeenasamleti meenassugrive ramlalaluda meenaramesh91 kamleshlotan आपको जन्मदिन की हार्दिक शुभकामनाएं व बधाई 
 birthday to you",0
"अगर आप किसी की ुशियाँ लिखने वाली ेन्सिल नहीं हो सकते हैं तो एक अच्छा सा ेजर बनिए जो उनका दुःख मिटा सके।
 
  ",0
"tomorrow 17th is ekadashi 

16 jun 2020  श्री श्री राधा माधव मंगल आरती दर्शन

हरे कृष्ण हरे कृष्ण कृष्ण कृष्ण हरे हरे। 
हरे राम हरे राम राम राम हरे हरे।। 
             ",0
"ुसीबत और ़ुशी बिना किसी
ॉइंटमेंट के आ जाती है
इसलिए अपने आप को ा
तैयार रखे कि
ुसीबत के समय होश और
ख़ुशी के समय ोश कायम रहे

 हर हर महादेव ",0
"ishq tere rooh se hai
islie tujhe khuda se mante hai

bat agr jism ki hoti
to husan ke bazaar me hote

follow for more
        ",0
"ुश रहना है तो िंदगी के ैसले 
अपनी िस्थिति को देखकर ले

ुनिया को देखकर जो ैसले लेते हैं
         वह ुखी हीं रहते हैं
                  ",0
"एक वो दिन था जब    ने proposes किया  को 
    ",0
"naino se lufz na churaye aur lufzo se naino ko na bhigaye

  ",0
"khair dil hi toh thaa bhar gyea hoga
        ",0
"ोरोना बीमारी से लड़ने के लिए लोगों को ागरूक करने की ुहिम के तहत सोमवार को महाराजा ्रसेन चौक ेलवे रोड पर शरीर की ्रतिरोधक क्षमता बढ़ाने के लिए सभी ुवा साथियों ने लोगों को ्बल ाढ़ा पिलाया। 
ोहतक ाजपा के ार्यकर्ता लोगों के ुख और ुख में सदैव साथ रहते हैं ",0
"जिंदगी मे चुनौतियाँ हर किसी के हिस्से नहीं आती
क्योकि किस्मत भी किस्मत वालो को ही आज़माती है 

             ",0
"मैं जिनकी परछाई हूँ  


               ",0
"jab hum mar jate h 
tbhi logo ko humari acchai dikhti h 
  ",0
"when im 
phir mere  sy awaz aati mayoosi kufar hai  hai na wo sub theek karey ga our yaqeen maano phir mujhy sub theek lagna shuru ho jata hai
",0
"मन तो बहुत होता है पर छोड़ो यार
अब अपना कोई हक भी तो नहीं बनता ।।

 k k  कृष्ण कान्त मीणा 

 instagramhaayedard 
 facebookhaayedard


    
  
   
  ",0
"शाम डालें हर पंछी को घर 
जाना पड़ता है
कौन ुशी से मरता है 
मर जाना पड़ता है

ुशांतसिंहराजपूत",0
"राजस्थान की शेरनीराजस्थान विश्वविद्यालय की आन बान शान वर्तमान छात्र संघ अध्यक्ष बहिन ूजावर्मा को जन्मदिन की हार्दिक बधाई एवं शुभकामनाएं। 

 
पूजा वर्मा rajasthan university
poojavermaru rameshazad ",0
" सितारों के फिल्मों को देखकर आप और हमलोगों उन्हें शिखर तक पहुंचाया उसके बदले में सिर्फ फिल्मों में  एजेंडा ही चलाया गया।
       
अब समय आ गया है कि फेक स्टारों को अपने दिलों दिमाग से बाहर निकालें।

   ",0
"मेरी तपन मे अब जतन ही किस बात का 
जिंदा रहना भी है तो जिंदगी देने के लिए। 
 ुशी  ्म  ्मा  ंजिल ",0
"kisi bache k khilone jaisa 
    mera hona bhi na hone jaisa 
     hahaha  ",0
"राजस्थान की शेरनीराजस्थान विश्वविद्यालय की आन बान शान वर्तमान छात्र संघ अध्यक्ष बहिन ूजावर्मा को जन्मदिन की हार्दिक बधाई एवं शुभकामनाएं। 

 
पूजा वर्मा rajasthan university
poojavermaru ",0
ीवन म कितने ही लोग से ेद होते है ्बन्धविच्छेद  ़ते है मगर ौत के साथ वो सब भी खत्म ौत पर ्न का ारण नही होता । प्रभु भाई ुशांतसिंह की ्मा को ांति दे परिवार को ुख सहन करने की शक्ति दे ॐ शांति  ,0
"रफ्तार कुछ इस कदर तेज है जिंदगी की 
सुबह का दर्द शाम को पुराना हो जाता है 


      

",0
"जिंदगी में पैसा रुपिया हो या ना हो लेकिन
जिंदगी में ूतियेदोस्त का होना बहोत जरूरी है 

जो कभी ास रहने पे बस ये बोल दे 
अबे टेंशन मत ले बे 
कुछ ना होई ता चाय का दुकान खोलल जाई।

यकीन मानिए 
हो सकता है ये शब्द बचकाने लगे
पर उस उदास शक्श के लिए ंजिवनी है।",0
"खुशी एक दृष्टिकोण है  जो ज्ञान की सम्पदा है।
ुशी",0
"परिवारो को तनावमुक्त रखने के लिए   पूरी तरह सचेत है और अब इस कड़ी में  chairperson dollyseema ji की पहल     tips द्वारा आपके परिवार में तनावमुक्त माहौल बनाने में मददगार साबित होगी।
advrajendrapal ministrywcd msisodia smritiirani ",0
"  but   
inke bhi andaaz ko logo ne nazar andaaz kr diya
 ",0
"मुसाफिर हूं यारों ना घर है ना ठिकाना
 बस चलते जाना है चलते जाना है

              ",0
"जो जख्म दिखते नहीं वह दुखते बहुत हैं 
 ुशांतसिंहराजपूत ",0
"राजस्थान विश्वविधालय की छात्रसंघ अध्यक्ष बडी बहन पूजा वर्मा को जन्मदिवस की हार्दिक बधाई एवं शुभकामनाएँ
 birthday pooja di ",0
"मैं भी इस जहां में
महज एक किरदार ही तो हूं
खुशियों का ग़मो का
खरीदार ही तो हूं
मैं भी इस जहां में
महज एक किरदार ही तो हूं।।
  ",0
"itsssr आ जा यार

   

aparnadwivedi alokasen20 bollyhungama bollywoodlife mauryanihit akash62821707 satsangiarjita atul16181249 singhhshweta

unhappiness101 
   ंशवाद 

instantbolly  ",0
"kya khushiya pedh par ughti hai ke jab jee chaha pedh se tod diya 



                 ",0
"jaane na koi kya chlta kissi ki zindagi me
kiis bhoj niche woh daab kr betha hai
paar agr us insaan ke yaha hote waqt tumhe koi frk nhi thaa
uske jaane ke baad rone ka bhi tumhara haaq nhi

   ",0
"ख़ुशी के लिए काम करोगे तो ़ुशी नहीं मिलेगी
मगर खुश होकर काम करोगे तो ख़ुशी ूर मिलेगी",0
"राजस्थान विश्वविधालय की छात्रसंघ अध्यक्ष बडी बहन पूजा वर्मा को जन्मदिवस की हार्दिक बधाई एवं शुभकामनाएँ
 birthday pooja poojavermaru",0
"राजस्थान विश्वविद्यालय वर्तमान छात्र संघ अध्यक्ष बहिन ूजावर्मा को जन्मदिन की हार्दिक बधाई एवं शुभकामनाएं। 

 
पूजा वर्मा rajasthan university
poojavermaru ",0
    bhai ap yad aaoge ,0
" जननेता युवा दिलों की ़कन  मा0 विधायक gorakhnath baba जी को ्मदिन की बधाई है
पूरे मिल्कीपुर में ुशियां छाई है।।
सुशील मिश्रा भाजपा
mlagorakhnath ",0
"uski bewafai mai 
kho gaya woh rishta 
varna usne toh 
agle janam keh bhi 
vaadey kiye thae
                ",0
"जादा किसी चीज मे उल्झो मत अगर नाहि हो रहा तो कोई बात नहीं पर खुद पे ज्यादा बोझ रखो मत जितना संभाळ साको उतना ही लेना
याहा हार जीत तो चलती रहेगी    ",0
"बहुत खूबसूरत है तुम्हारी मुस्कुराहट
पर तुम मुस्कुराते कम हो
सोचता हूं देखता रहू तुम्हें 
पर तुम यूं नजर आते कम हो 

million dollar smile 

        ",0
"teri baato mei ek alag hi junoon tha 
isliye toh tujhse milna mera guroor tha 




               ",0
"dynamiccreativ9 ांच तो ीबीआई तक जानी चाहिए

ुशांत सिंह तो े बिहार साइट के थे

सुन  बहुत ुख हुआ ुझे 
ुशांत
िसके अंदर  क्या ूचाल मचा है  
चेहरा  ये क्यूँ नहीं ाता  
 
ॐ शांति",0
sunderl68213870 सही कहा आपने ाचाजी वो पप्पू का ही िक्र हुआ था इसलिए मेरे ध्यान में िवार नहीं आया लेकिन मेरी गलती को आपने ठीक कर दिया जिसके लिए मुझे ुशी है,0
"झूठी हंसी

सबके चेहरों पर है 
एक झूठी  सी मुस्कुराहट और हंसी
दर्दे गम भी नहीं बांटते 
कैसी है यह दिखावे की बेबसी।

खुशहाल बस वहीं है जिसका जिस्म 
उसकी रूह का आईना है
होंठों पर जो आती है अक्सर 
झूठी है वो हंसी।

  ायरी  

",0
"ुशांतसिंह के िधन पर ्रियंकाचोपड़ा ाहखान और ्रीतिजिंटा ने जताया ुख

 ",0
"हुआ कुछ यूँ के जब भी मुझे ज़रूरत पड़ी

तो हर शख्स इत्तफाक से मजबूर हो गया।

 

             ",0
"thoughts of shailza
zindagi k safar akele tey karna sikho zindagi ko akele jeena sikho kisi k sath batane s zindagi pure nahi ho jate ha lakin aadhure jarur ho jate hai
       ",0
"
इतनी नफ़रत कहाँ से लाते हो तुम लोग क्या मिल जाता है मरने के बाद भी किसी को नही छोड़ते पूरा देश ग़म में डूबा है और ये ुशी मना रहा है हाँ जो प्यार को बढ़ावा दे ये उसी से नफ़रत करता है      ये है ेशराणा
चेक करिये
 ",0
"unpreceded  with teeth without teeth
    konsi rakhni hai ",0
"बचपन की कुछ यादें ताज़ा करें 
बताओ बचपन मे ऐसा कौन कौन किये हो  किये हो  एक लाइक करो यार
  switch ना on ना off
      ",0
"कुछ नहीं है हारने को
         लेकिन
 काफी है हराने को 


मुस्कुराया कर ना  ",0
"चुभ जाती है बात कभी कभी लहज़े मार जाते हैं 
ये ज़िंदगी है साहब यहाँ गैरों से ज़्यादा हम अपनों से हार जाते हैं
  ",0
"सारी ज़िंदगी इसी फ़िक्र में गुज़र जाती है कि।    
लोग क्या कहेंगे   
आख़िर में लोग सिर्फ़ इतना ही कहते है 

    
  
ziddinaazi 
ilostmyjourney 
shabnam48177627 ",0
वंशिका वेलफेयर सोसाइटी द्वारा कोरोना वारियर्स का सम्मान किया गया  समान  via youtube               ,0
रीट भर्ती को लेकर सरकार से मांग  via youtube                 ,0
बड़े पूंजी वालों को खेती सौंपने के लिए लाये जा रहे कानून  रामपाल जाट  via youtube                ,0
राजस्थान में भाजपा की वर्चुअल रैली  via youtube                 ,0
rushivarji           pguruji aap hi disha dikhane wale hai,0
"ेरेबगैर मेरा हर ्हा ूरा है हर ुशी ूरी है

तू ाथ है तो मेरी हर ाँस पूरी है 

िल को ़कने के लिये तेरा ास होना ूरी है ",0
"mannkbhav mannkebhav जिंदगी की राहों में ुस्कुराते 
        रहो
 हमेशा क्योंकि ास दिलो को
्द तो मिलते हैं ़र नहीं
   ्यांश",0
"मेरी हर ांस में तू है
मेरी हर ़ुशी में तू है

तेरे बिन िन्दगी कुछ नहीं
क्योंकि मेरी पूरी िन्दगी ही तू है",0
  birthday too lichi mam aap ne hamara sath nahi diya aap ne ham se vada kiya tha bhir bhi aap ne ham se hamesa ke liye juda ho gye ye aap ne sahi nahi kiys lichi mam aap hamesa yad aayegi i miss you my lichi mam  ,0
"इरादा कत्ल का था तो मेरा सर कलम कर देते
क्यू इश्क मे डाल कर तुने हर साँस पर मौत लिख दी
",0
"मेरी हर ांस में तू है
मेरी हर ़ुशी में तू है
sतेरे बिन िन्दगी कुछ नहीं
क्योंकि मेरी पूरी िन्दगी ही तू है ",0
"मेरी हर ांस में तू है
मेरी हर ़ुशी में तू है
तेरे बिन िन्दगी कुछ नहीं
क्योंकि मेरी पूरी िन्दगी ही तू है ",0
"जिस पल में आपको ुशियाँ मिली हैं
सच पूछिए तो वही जिंदगी है।

जिस पल से आपकी यादें जुडी हैं
सच मानिए तो वही िंदगी है।

जिस पल में ज़माने से ारीफ़े मिली हैं
सच जानिए तो वही जिंदगी है।
़्म 
ुप्रभात 
ितेन्द्र७७७ ",0
"मेरी हर ांस में तू है
मेरी हर ़ुशी में तू हैतेरे बिन िन्दगी कुछ नहीं
क्योंकि मेरी पूरी िन्दगी ही तू है",0
"shaam dhale har panchi ko ghar jana padta hai 
kaun khushi se marta hai marjana padta hai

sirf rooh ka nikal jana maut nhi 
kabhi kabhi log aapko is hal me lakr khade kar dete hain
har sans me maut ka ahsas hota hai 
  
 ",0
"मेरी हर ांस में तू है
मेरी हर ़ुशी में तू हैतेरे बिन िन्दगी कुछ नहीं
क्योंकि मेरी पूरी िन्दगी ही तू है ",0
"ये खुद ुशी शब्द भी किसी ने करता कमाल का दिया ।
जब कोई खुशी नहीं हो 
इंसान के चारों तरफ अंधेरा और जीने की कोई ख्वाहिश न हो वो सांसें तो ले रहा हो लेकिन अन्दर से भरा हुआ ।
ऐसी अवस्था को आखिर खुद खुशी क्यू कहा जाए ।
ये खुद खुशी नहीं है ।
ये यातनाओं का अन्तर है ।",0
memoharsingh ashokgehlot51 govinddotasra rajeduofficial rajshikshanews drkirodilalbjp sandeshvatak1 vinodmittal9 rituraj9999 sachinpilot माननीय शिक्षा मंत्री जी                ीट2018लेवलवनएवंटू ेटिंगलिस्ट ारीकर2750 एवं ों पर ियुक्तिदे राज्य सरकार जिससे  युवाओं को ारी सेवा करने का अवसर मिल सके साथ ही िवार में ुशी आ सके।,0
"कोई हुनर कोई राज कोई राह कोई तो तरीका बताओ

दिल टूटे भी न साथ छूटे भी न कोई रूठे भी न और ज़िन्दगी गुजर जाए।

           ",0
"ज़िंदगी में अगर कुछ सबसे ज्यादा  है तो वो है खुद जिंदगी।


 

                    ",0
"ुशी के ूल उन्हीं की झोली में िरते हैं 
जो दूसरे की ेवा अपनों की तरह करते हैं ",0
"राजस्थान की शेरनीराजस्थान विश्वविद्यालय की आन बान शान वर्तमान छात्र संघ अध्यक्ष बहिन ूजावर्मा को जन्मदिन की हार्दिक बधाई एवं शुभकामनाएं।  जय भीम जय भारत 

  
पूजा वर्मा rajasthan university
poojavermaru ",0
"ुभदिवस


कभी आशा की ुशी
कभी निराशा का 
कभी कुछ खोकर
कभी कुछ पाने की आशा
शायद यही है जिन्दगी की
िभाषा
्रीकृष्णजी




shilpa0226 jyotivashisht05 nirajku79755455 geetadhoulakha3 paramsoul navca ",0
"चिट्ठी न कोई संदेश जाने वो कौन सा देश जहां तुम चले गए
      ",0
"चिट्ठी न कोई संदेश जाने वो कौन सा देश जहां तुम चले गए
     

",0
"पहले चायसिगरेट और तुम हमसफर थे मेरे
फिलहाल चाय और सिगरेट आज भी मेरे साथ है।
  ",0
"
greece paralia katerini 
 hotel honorata 
hotelhonoratagmailcom 
30 6976911735 
48 517144893 

                ",0
"क्या हम ्रेमुख और ृत्यु को ान े हैं 
क्या  ेशा  ूसरे को ियों ्दों और ावनाओं की  ेखतेुनते और ूस करते हैं 
क्या ्रेम्य और ार्थ को ाना ा ा है 
",0
"ache log jaldi chale jate hai
 
 ",0
"राजस्थान विश्वविद्यालय की आन बान शान वर्तमान छात्र संघ अध्यक्ष बहिन ूजावर्मा को जन्मदिन की हार्दिक बधाई एवं शुभकामनाएं। 

 
पूजा वर्मा rajasthan university ",0
"कोशिश बहुत की समझदार बनने की लेकिन

मुझे ुशियां हमेशा बेवकूफींया न करने से ही मिली है 

िंदा",0
"रिश्तो को निभाने में भावनाएं होनी चाहिए विवशता नहीं।।

prilaga               ",0
ज़िन्दगी जीने का ज्ञान सब बहुत देते पर अंदर का अकेलापन और खोखले रिश्ते  मुजे मजबूर करते है कि ज़िंदगी का सफ़र अपनो के बिना अधूरा होता है।  ये बात कोई समझ नही पाता और अपने अक़्सर जिंदगी भर यही भूल करते है।    ,0
"जिस पल में आपको ुशियाँ मिली हैं
सच पूछिए तो वही जिंदगी है।

जिस पल से आपकी यादें जुडी हैं
सच मानिए तो वही िंदगी है।

जिस पल में ज़माने से ारीफ़े मिली हैं
सच जानिए तो वही जिंदगी है। 
 ",0
"drkumarvishwas दोस्तों को दुख ना हो
सोचकर दोस्त अकेला मर गया

जाते जाते खामोशी से कह गया

दुखी ना होना दोस्तों
खुश रहना कि अब तुम्हारा दोस्त दुखों से आज़ाद हो गया

ोस्त 
ेला 
़ाद 
ुख",0
"15 jun 2020  श्री श्री राधा माधव शृंगार आरती दर्शन

हरे कृष्ण हरे कृष्ण कृष्ण कृष्ण हरे हरे। 
हरे राम हरे राम राम राम हरे हरे।। 
             ",0
"छू ले ान ़मीन की तलाश ना कर  जी ले ़िन्दगी ुशी की ाश ना कर

़दीर बदल जाएगी खुद ही तेरी  ुस्कुराना सीख ले  की तलाश ना कर

             ुप्रभात ",0
"एक े की बात ोल देता हू
              कि
िड्डीया चाहे ितना भी खा ले
            ेकिन
ारे देश के ्रष्टाचारी नेताओं से ज्यादा
खा ी नहीं ी 
",0
"जिस पल में आपको ुशियाँ मिली हैं
सच पूछिए तो वही जिंदगी है।

जिस पल से आपकी यादें जुडी हैं
सच मानिए तो वही िंदगी है।

जिस पल में ज़माने से ारीफ़े मिली हैं
सच जानिए तो वही जिंदगी है।",0
"stufflistings bhai app replay koy nehi kar rahe 
 
 reply",0
"दिखाई बेशक किसी को न दे पर शामिल ज़रूर होता है
हर खुदकुशी करने वाले का कोई न कोई कातिल ज़रूर होता है।
           ",0
"महवा विधायक ओम प्रकाश हुड़ला जी को जन्मदिन की हार्दिक शुभकामनाएं
 
 birthday mla sahab 


 इंजी डीसी बैरवा ",0
"rip miss you  

दफ़्न से पहले नब्ज़ जांच लेना साहेब 

कलाकार उम्दा है कहीं किरदार में न हो 


 
 rip",0
राजस्थान पुलिस  si की भर्ती हेतु कार्य 2016 को ही पूर्ण होना चाहिए था परन्तु पान में मस्त vasundharabjp सरकार युवा विरोधी थी  में आप को पूर्ण विश्वास दिलाता हूं वर्तमान में सरकार आप की है आप की समस्या को शिघ्र ता से शीघ्र समाधान करके ुशी देगी । ,0
"एक बस तुझको ही खोना बाकी था
इस साल इससे  भी कुछ बुरा होना बाकी था
 


",0
"blue city jodhpur


 


                   ",0
"राजस्थान  विश्वविद्यालय की छात्र संघ अध्यक्ष बहिन poojavermaru को जन्मदिन की हार्दिक बधाई एवं शुभकामनाएं। 

  
",0
"राजस्थान की शेरनीराजस्थान विश्वविद्यालय की आन बान शान वर्तमान छात्र संघ अध्यक्ष बहिन ूजावर्मा को जन्मदिन की हार्दिक बधाई एवं शुभकामनाएं। 

 
पूजा वर्मा rajasthan university
poojavermaru ramkesh1998 ",0
"परेशान कोई करता था कभी
आज खाली आसमान खाली सफर है।


      ",0
 birthday rohit  जनपद बागपत  बड़ोत कोतवाली में तैनात आरक्षी रोहित भाटी को जन्मदिन की बहुत बहुत शुभकामनाएं ,0
"ऊपर वाले के लेख कभी गलत नहीं होते

                     ",0
"कभी भी किसी के ेहरे की ुस्कान को ेखकर उसकी ुशी का ंदाजा ना लगाए क्यूंकि  नहीं जानते कि वो ंदर तक किस कदर ूटा हुआ है

ूछा न िंदगी मे किसी ने िल का हाल 
अब  भर में िक्र मेरी ़ुदकुशी का हैं 
मैं स्तब्ध रह गयी ये खबर जानने के बाद
 ",0
अब बिहार से कोई भी लड़का मायानगरी के इस भयावह जाल में फसने से पहले खुद को रोक लगा या उसके परिवार वाले रोक देंगेकैसा उदाहरण दे के चले गए tum bhul nhi pawoge        ,0
"ुख भी मुझे प्यारा है 
ुख भी मुझे प्यारा है 
छोड़ो मैं किसे ्रभु 
दोनों ही तुम्हारे हैं 
सुख में तेरा शुक्र करो 
दुख में ियाद करूं 
जिस हाल में तू रखें 
मैं तुझे ाद करूं

",0
"राजस्थान  विश्वविद्यालय की आन बान शान वर्तमान छात्र संघ अध्यक्ष बहिन poojavermaru को जन्मदिन की हार्दिक बधाई एवं शुभकामनाएं। 

  
पूजा वर्मा rajasthan university ",0
